Kingdom,Phylum,Subphylum,Class,Order,Suborder,Superfamilies,Family,Subfamily,Tribe,Genera
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Kashimachelifer Morikawa 1957
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Levichelifer Hoff 1946
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Litochelifer Beier 1948
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Mesochelifer Vachon 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Metachelifer Redikorzev 1938
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Mexichelifer Muchmore 1973
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Paisochelifer Hoff 1946
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Parachelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Phorochelifer Hoff 1956
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Strobilochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Tyrannochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Cheliferini Risso 1827,Xenochelifer Chamberlin 1949
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Amaurochelifer Beier 1951
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Ancistrochelifer Beier 1951
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Aperittochelifer Beier 1955
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Australochelifer Beier 1975
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Beierochelifer Mahnert 1977
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Canarichelifer Beier 1965
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Chamberlinarius Heurtault 1990
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Cheirochelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Dactylochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Electrochelifer Beier 1937
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Ellingsenius Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Eremochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Gobichelifer Krumpál 1979
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Hansenius Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Lissochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Lophochernes Simon 1878
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Lophodactylus Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Macrochelifer Vachon 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Microchelifer Beier 1944
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Mucrochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Nannochelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Nannocheliferoides Beier 1974
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Pachychelifer Beier 1962
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Papuchelifer Beier 1965
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Pilochelifer Beier 1935
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Protochelifer Beier 1948
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Pseudorhacochelifer Beier 1976
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Pugnochelifer Hoff 1964
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Pycnochelifer Beier 1937
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Rhacochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Rhopalochelifer Beier 1964
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Sinochelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Stenochelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Stygiochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Telechelifer Chamberlin 1949
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Cheliferinae Risso 1827,Tribe Dactylocheliferini Beier 1932,Tetrachelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Amaurochelifer Beier 1951
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Ancistrochelifer Beier 1951
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Aperittochelifer Beier 1955
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Aporochelifer Beier 1953
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Aspurochelifer Benedict and Malcolm 1979
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Australochelifer Beier 1975
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Beierius Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Beierochelifer Mahnert 1977
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Canarichelifer Beier 1965
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Centrochelifer Beier 1959
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Chamberlinarius Heurtault 1990
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Cheirochelifer Beier 1967
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Chelifer Geoffroy 1762
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Cubachelifer Hoff 1946
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Dactylochelifer Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Dichela Menge 1854
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Electrochelifer Beier 1937
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Ellingsenius Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Eremochernes Beier 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Florichelifer Hoff 1964
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Gobichelifer Krumpál 1979
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Hansenius Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Haplochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Heurtaultia Judson 2009
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Hygrochelifer Murthy and Ananthakrishnan 1977
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Hysterochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Idiochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Kashimachelifer Morikawa 1957
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Levichelifer Hoff 1946
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Lissochelifer Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Litochelifer Beier 1948
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Lophochernes Simon 1878
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Lophodactylus Chamberlin 1932
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Macrochelifer Vachon 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Mesochelifer Vachon 1940
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Metachelifer Redikorzev 1938
Animalia,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Iocheirata Harvey 1992,Superfamily Cheliferoidea Risso 1826,Family Cheliferidae Risso 1827,Subfamily Philomaoriinae Chamberlin 1931,,Mexichelifer Muchmore 1973
